vgg16,vgg19,resnet34,resnet50,densenet121,densenet169,inception_v3,inception_resnet_v2,efficientnet-b4,efficientnet-b7,class
-1.3846087,-0.16855912,-0.11832313,-4.3225093,-0.009308659,-0.10943479,-3.4318998,-1.0820183,-0.012737837,-7.8016257,0
0.78649884,-0.74727917,1.7756947,4.350648,-0.007249739,-0.14802358,6.432331,2.2663074,-0.012847558,5.949879,1
0.72258204,-0.7307617,1.9518027,0.977289,-0.005041307,-0.13963594,5.4169354,-0.4455723,-0.012766764,6.194992,1
-1.9916195,-0.7458562,-4.1088285,-4.5496125,-0.009979777,-0.16465452,-2.8575985,1.8610913,-0.012841014,-10.525667,0
-2.3679733,-0.43619472,-2.9376612,-6.1733036,-0.009790242,-0.13003512,-3.6006591,0.340839,-0.012748208,-10.268999,0
-1.329114,-0.28098005,-2.095399,-5.237808,-0.008464795,-0.13363963,-3.8513536,0.79536974,-0.012819214,-9.465994,0
-1.564407,-0.37840706,0.06945602,-4.1020017,-0.005985502,-0.08165154,-1.6288975,-1.8298858,-0.012719842,-4.762848,0
-1.5259832,-0.53152424,-0.713637,-2.8272223,0.0024768338,-0.08165145,-5.076382,-0.98631704,-0.0127586275,-5.865364,0
-2.7271218,-0.66932327,-1.4243649,-6.265998,0.0003121533,-0.08459937,-8.536015,-2.222073,-0.012805296,-7.176612,0
0.13124143,0.06634589,-0.58916295,-0.2509151,-0.0089059025,-0.099570744,-0.9702482,-1.1802772,-0.012739662,-7.6062484,1
-1.0496634,-0.051918752,-2.552909,-2.4679124,-0.008997599,-0.13234025,-3.7331548,0.3978344,-0.012781389,-7.214892,0
-1.1406854,-0.30922845,-0.9449375,-1.9904846,-0.011063645,-0.10921464,-2.9316702,-0.502993,-0.012729974,-5.7663946,0
-0.83900535,-0.07637542,-0.020121116,5.440478,-0.009200081,-0.08732262,-0.9100145,-2.0496736,-0.012736836,-0.6194636,0
-0.047037594,-0.094601415,-2.8962388,-3.5318744,-0.005137231,-0.14769642,-3.0205517,2.2633662,-0.012793519,-8.826145,0
3.46043,1.9806333,3.2466867,5.310177,-0.014067823,-0.1532001,6.274933,0.53509104,-0.012812179,4.6619563,1
-1.0118703,-0.94171274,-3.7837763,-3.6962972,-0.008041592,-0.14025888,-2.9667788,1.2473141,-0.012783386,-7.567048,0
1.3672286,-0.123694636,1.5479277,5.6306996,-0.005638644,-0.15128803,3.4009593,2.9539828,-0.012817128,6.167909,1
-0.3851435,-0.082149394,0.7381424,-3.1906586,0.006455682,-0.07698659,-3.380937,-2.0279107,-0.012795044,-6.0143843,0
-1.5758253,-0.24664597,-2.200039,-5.79985,-0.009434989,-0.12227022,-3.6937425,-0.6387962,-0.012759918,-10.314962,0
-3.395874,-0.45183164,-1.2642524,-0.4800157,-0.011469148,-0.100602046,-2.4766774,-1.516169,-0.012735277,-6.334073,0
0.8798171,0.0032654249,1.6537123,3.1891055,-0.010405729,-0.132925,1.3167187,0.41870078,-0.012773307,4.6091337,1
-0.17469509,-0.65139514,-1.0264614,-2.1789262,-0.006258536,-0.1205413,-1.218825,-0.037178423,-0.01276128,-1.3545791,0
-1.1198283,-1.2589111,0.66775674,4.270042,-0.0037045777,-0.12512805,2.0007522,0.8792225,-0.012749653,-1.4556332,1
-0.3898392,0.08425585,0.007816505,-3.8509626,0.0022622459,-0.083201274,-4.433801,-1.6666092,-0.012764029,-5.858248,0
0.13320628,-1.135919,1.2846369,2.8563612,-0.0043883584,-0.13083066,4.6827006,0.88320506,-0.012787033,5.577805,1
-0.87440574,-1.1131141,-1.3580983,-3.3598573,-0.0013358854,-0.14422125,-4.1264167,3.0308948,-0.0128363315,-5.6423144,0
2.585002,0.09120422,2.576067,3.965486,-0.0035983697,-0.16056465,3.241392,3.1400084,-0.0128478315,5.4058824,1
-1.8321704,-0.968238,-3.7652519,-5.0074534,-0.0054677986,-0.12056855,-5.5641084,-0.17899933,-0.01277159,-12.754839,0
-1.5827757,-1.2758653,-3.849742,-6.249004,-0.0039428473,-0.13946311,-2.4448955,1.2267185,-0.012811312,5.265893,0
-2.849777,-0.4523148,-1.5570908,-3.882296,-0.0036283936,-0.08626212,-5.0001254,-2.1675477,-0.012756571,-8.697741,0
-0.33732978,-0.8623016,-1.2144165,0.6936779,-0.0042368807,-0.15032196,2.1904924,4.5847335,-0.012848996,3.797531,1
-0.33694246,-0.6083054,2.88857,15.768022,-0.007901661,-0.12543859,6.47876,0.47189865,-0.012778467,4.458508,1
0.8412479,-0.71137506,-1.6095881,2.7484791,-0.0020440184,-0.13313402,1.1147884,1.341745,-0.012820993,4.582547,1
1.3372849,0.20493737,-0.049295355,2.176998,0.009544857,-0.08132343,-3.2408679,-2.622868,-0.012787744,1.1643771,0
2.1148229,0.20355842,0.9842275,2.9225924,-0.00296548,-0.0796897,1.404173,-1.4700283,-0.012742773,5.0986733,1
0.60339457,0.2042317,-0.21287921,0.9417825,-0.006186165,-0.14479476,3.002452,1.2291561,-0.012782114,6.236155,1
1.4596488,-0.06490337,3.519793,3.187473,-0.003851302,-0.140782,5.2487855,1.3362023,-0.012800328,3.975438,1
-1.1311125,-0.9055889,1.2548559,1.0597016,-0.004850615,-0.13854824,0.11546729,1.316465,-0.012788484,-2.534351,1
-2.6268458,-0.7849099,-1.6096506,-1.99268,-0.009696273,-0.1301246,-4.4255795,0.7260872,-0.012788719,-8.350056,0
2.095499,-0.70737475,-0.18302687,0.6642837,-0.006071225,-0.14626372,4.907912,3.060226,-0.01285485,4.780288,1
-1.4607891,-0.26178074,-1.6221306,-4.2751536,-0.011477208,-0.13353387,-1.3006332,0.8336197,-0.0127560925,-6.1935143,0
-2.5281422,-0.3652426,-1.2002742,-3.4659154,-0.0036056582,-0.0914177,-8.884713,-1.4387363,-0.012751313,-9.286023,0
-1.3449969,-1.0516418,-2.6245046,-3.542813,-0.0047046375,-0.13131385,-4.1283975,1.8619953,-0.012781078,-10.608186,0
-1.4285313,-0.5224515,-0.39964822,-0.88492423,-0.007255867,-0.13332036,-2.6120095,0.5041157,-0.012789464,4.445502,1
-0.13274835,-0.46739227,-1.3859384,2.559889,-0.008440267,-0.13655202,1.0731313,2.511125,-0.0128174685,-1.0100096,1
-0.74131477,0.54024863,-1.5254488,-2.7571478,-0.010223608,-0.122988254,-5.076803,1.7669636,-0.012766173,-12.538057,0
2.0822914,0.2417382,1.0458108,1.7767638,0.0051300414,-0.079233795,2.185394,-2.1274514,-0.012765266,7.2068434,1
-0.7204362,-0.24601978,0.39416033,-2.7428253,0.0039490424,-0.08311337,-1.7987591,-2.662211,-0.012768257,-9.679293,0
-0.17080064,-0.015390665,-1.7876596,3.1924644,-0.0077442266,-0.09910613,-3.1437929,-0.98001707,-0.012711817,-1.8684429,0
-0.3755415,-1.2544014,-2.9852142,3.6003494,-0.004041625,-0.14669394,1.8127009,1.1260659,-0.01280199,7.6886497,1
-1.2970659,-0.1814977,-0.5685196,-5.901735,-0.0052640922,-0.089213885,-3.6283848,-2.0610929,-0.012753984,-5.22539,0
0.2524779,-0.045412384,0.27070153,10.620577,-0.0038363636,-0.09355253,1.9020808,-1.6404213,-0.012702452,6.728645,1
-0.046248898,-1.4836929,-0.75146747,0.32482275,-0.003955459,-0.13473725,4.0116405,1.0151993,-0.0127921365,3.8489883,1
1.6364144,0.12278903,2.9123275,4.5177083,-0.0061641186,-0.14150159,7.2692914,3.2938266,-0.012784153,5.9930787,1
0.8500459,0.20444937,1.052726,4.7346687,0.010137668,-0.08519639,4.4610796,-1.9743351,-0.012761978,5.8956237,1
0.9864713,-0.21053371,4.565303,5.193485,-0.008823436,-0.14853504,6.235003,2.0994716,-0.012819879,6.294932,1
-0.63923717,-0.86049503,-3.2147593,-3.558509,-0.0049824286,-0.1426091,-1.8833026,3.403829,-0.0128142815,-9.448246,0
-1.5705642,-0.5472525,-2.5138068,-6.383035,-0.009419747,-0.12534574,-2.4724524,-2.400313,-0.012769865,-4.388117,0
-1.0764544,-0.22191381,0.12361913,-3.0345867,-0.0036182832,-0.09513755,-2.4682798,-2.4533753,-0.012725934,-3.9929261,0
2.6313999,0.8816133,3.6262302,11.710524,-0.004188832,-0.13713425,2.8921044,3.3830009,-0.012836836,3.7578425,1
-0.30429915,-0.28747505,0.02250256,0.07320133,-0.009442886,-0.12886801,3.5270529,0.58019793,-0.012761224,6.366206,1
-0.24595428,-0.4711453,0.5122142,3.527893,-0.0077102445,-0.08717869,-1.1170738,-1.8997139,-0.012751952,2.9416687,1
0.075196,-0.06997579,0.5080205,-5.7028985,-0.006174594,-0.1175374,3.5551713,0.30547866,-0.012752211,8.044138,1
1.9082861,0.053612746,4.003024,7.4168134,-0.0069978945,-0.13644257,6.162519,0.94601977,-0.01277972,5.3248506,1
-1.1376846,-0.34753388,-0.69955903,2.4169798,-0.008197768,-0.11598639,2.90545,0.19562301,-0.012771415,6.616959,1
-0.93085325,-0.071022,-0.015383866,-1.2957349,-0.0047866404,-0.08710149,-2.3497412,-1.6366619,-0.012707038,-4.231231,0
-2.2564263,-1.0605217,-3.7822645,-3.1366568,-0.0055861864,-0.15034044,-2.4715927,2.7481322,-0.0128453,-9.177736,0
1.1201365,-0.124751575,2.3177986,3.6347892,-0.0076626744,-0.13842553,5.382838,1.2853276,-0.012801586,4.9674335,1
0.5663937,0.034028288,-0.27430427,2.9975188,-0.0065452736,-0.14269006,-2.204641,1.6081139,-0.012782779,-0.18141365,1
-0.5100968,-0.22226483,0.4390068,-1.8799905,0.0017631203,-0.08268492,0.05708597,-1.5005993,-0.01273711,-4.323585,0
-1.6993712,-0.17259997,-1.8859763,-5.6081367,-0.009075023,-0.111366704,-4.281631,-1.3960403,-0.012714844,-4.031032,0
0.15324363,-0.42758918,-3.0414758,-0.18552066,-0.00954815,-0.15892372,0.9052676,1.3398567,-0.012811981,3.8046215,1
-1.5406575,-0.6115809,-2.1356578,-1.3770318,-0.010091862,-0.15084507,-0.61673605,2.434484,-0.01279732,-7.534426,0
0.19979845,0.061405316,0.7558852,-5.371889,-0.0051425807,-0.07980545,-0.124720834,-2.062245,-0.012741461,-5.8602996,0
2.3086028,0.38978428,0.5639614,4.4125934,-0.0066198763,-0.08426799,4.9129176,-1.7966789,-0.012724975,6.5107946,1
-0.30389088,-0.10611216,-0.5744016,-4.7062616,-0.005344562,-0.1349915,-1.966038,0.9551712,-0.012760563,-12.522282,0
-0.008607157,-0.16890961,0.73045677,4.700294,-0.0020928122,-0.08309339,2.2307258,-2.2787194,-0.0127668455,4.2618685,1
-1.2970564,-1.0466378,-4.093725,-5.235824,-0.0014378075,-0.1254957,-4.5385933,1.0347992,-0.012792425,-10.067138,0
1.0148107,0.7337057,1.9803329,5.7045403,-0.010083351,-0.12945467,5.1490827,0.9811264,-0.0127636865,4.2838616,1
-1.0820663,-0.94355524,-3.7436144,-3.12374,-0.0066622384,-0.14254947,-4.1064487,1.7603298,-0.012833107,-6.924771,0
-4.1480193,-1.447693,-0.08141929,-3.530979,-0.0047141984,-0.10540664,-1.4958947,-1.3046726,-0.012741758,-1.4390898,1
-2.423296,-0.8085788,2.0407534,5.811451,-0.0046291053,-0.13121903,2.6390448,1.593023,-0.012786336,2.5020072,1
-0.2848712,0.37103045,-0.6825495,-3.4857554,-0.007547781,-0.08938665,-3.5957146,-0.88493574,-0.012748875,-10.986275,0
-1.882212,-0.7016179,-0.60373425,-4.6259294,-0.0051666927,-0.09100958,-2.2743413,-1.7191089,-0.012732042,-4.199922,0
3.5475323,0.5620149,4.0260553,6.5092382,-0.0063056294,-0.15950722,13.994163,3.3526053,-0.012875808,5.5717006,1
0.29167375,-0.95244336,-1.9662311,0.14018498,-0.006126508,-0.14461954,1.1774099,2.9792762,-0.0128112305,3.749933,1
-0.9301053,-0.3313203,-1.7197154,-5.5002065,-0.008680025,-0.12683655,-2.5187757,0.91206515,-0.012779193,-10.785452,0
2.7978728,0.059554927,1.7130224,2.539984,-0.0081535,-0.14832565,10.750371,2.1737628,-0.012831291,3.714298,1
0.3234368,0.5196512,-0.6250002,2.9431381,-0.010301452,-0.121620074,2.884308,0.37911186,-0.012740903,1.1054233,1
1.2542204,0.18403798,0.85049444,2.5912619,-0.005951807,-0.08384296,3.6778073,-2.1732373,-0.012714338,2.34614,1
0.97418785,0.0031773963,1.3841095,2.942012,-0.008200806,-0.14294586,3.1720476,1.7978798,-0.012810973,5.88953,1
0.98644316,-0.11408865,-0.1885047,-4.239969,-0.0058090724,-0.10398054,-2.3380451,-1.4637321,-0.012755001,1.022978,0
-1.6048578,0.07037344,-0.63258946,-6.063043,-0.0051219277,-0.0844057,-5.934551,-1.09907,-0.012742717,-6.4837127,0
3.5040061,0.56137854,1.0309045,2.71799,-0.003045803,-0.08078353,1.2525095,-1.8678249,-0.012732906,4.9260435,1
-1.5081269,-0.61662203,-0.20533794,-2.3000195,-0.0073008873,-0.09145741,-3.107466,-2.2444215,-0.012772622,-5.58376,0
0.14187865,-0.41065824,-0.2576682,17.23038,-0.010330997,-0.15440515,3.0651307,1.9494015,-0.012818117,4.6376944,1
0.19222726,-0.28049737,-0.08845331,2.2386415,0.0009901673,-0.086232215,0.64823985,-2.1070104,-0.012723513,4.247255,1
-0.4268446,-0.19145507,0.1291204,-4.0169625,-0.0048224404,-0.09348894,-2.6139925,-2.0845017,-0.012705777,-2.667481,0
-0.29898638,-0.81024766,-3.6156566,-2.363589,-0.004741136,-0.12826912,-1.6073954,0.4534031,-0.012781646,-5.8812985,0
-2.8085215,-1.115,-4.5238657,-3.5164416,-0.010588741,-0.14086744,-4.3876734,2.0200934,-0.012808485,-11.099583,0
0.3906543,0.076772325,1.5612476,9.825911,-0.010354241,-0.14061508,7.829013,0.54454195,-0.012809467,3.2912004,1
0.39923272,-0.30873978,2.2856145,2.355817,-0.007937182,-0.12858668,1.6600102,-0.9416622,-0.012761256,8.728212,1
-1.4479114,-0.14521667,-0.7568764,-2.6510928,-0.0052836128,-0.10899651,-2.512809,-1.4784912,-0.01273926,-3.9018297,0
3.0073419,0.31475037,1.0308721,2.9827013,-0.0009904578,-0.08076225,2.7280822,-2.4258866,-0.012734104,5.2860923,1
3.0073419,0.31475037,1.0308721,2.9827013,-0.0009904578,-0.08076225,2.7280822,-2.4258866,-0.012734104,5.2860923,1
-2.650586,-1.0034838,-2.427369,-6.185589,-0.005883118,-0.09998094,-2.680453,-1.6411422,-0.012704272,-7.338948,0
-0.06316757,-0.15190044,1.3155736,2.6567779,-0.006766172,-0.12391123,1.7044282,0.61186373,-0.01275043,5.218984,1
0.29529962,-0.07155114,1.9332846,9.28398,-0.009130487,-0.1459291,3.7620125,0.43273315,-0.012800759,5.281121,1
1.9404682,0.2956018,2.1675148,6.9910836,-0.0051959846,-0.1269942,7.3915453,0.0298439,-0.012783058,5.907152,1
-2.3239439,-0.75811654,-1.5555747,-6.8413,-0.010938177,-0.14553896,-2.1149747,1.254068,-0.01280153,-8.02793,0
1.6905648,0.40138665,0.46142113,12.510458,-0.006488111,-0.08492966,2.2035446,-1.2821811,-0.012754271,2.7866821,1
-0.9049064,-0.21694368,-1.5645736,-3.0823863,-0.009587975,-0.13853204,-1.8439254,1.3715874,-0.012797661,-9.532155,0
-0.8482076,0.1484178,-4.1764045,-4.9497027,-0.004920706,-0.15084687,-4.854136,2.9805999,-0.012808243,-8.93334,0
1.6361471,0.19703859,0.8577889,3.9622827,-0.005110165,-0.0806523,1.8039825,-1.6857094,-0.012759287,5.067824,1
-2.3526204,-1.0899184,-2.9200203,-1.7379748,-0.004313048,-0.11382325,-3.8549094,-0.09035149,-0.012747722,-8.765079,0
-2.4808853,-0.9537309,-0.7692292,-2.658271,-0.0066978075,-0.13199976,-3.740204,2.5061011,-0.012827134,-10.857063,0
-2.1935403,-0.40147895,-1.0351729,-1.8033923,-0.006616706,-0.093116574,-6.4563313,-1.8847822,-0.012735572,-11.965477,0
1.6246831,0.33335534,1.6581049,3.3100016,-0.01003883,-0.13126522,6.1346507,-0.5013679,-0.012751292,4.8469925,1
0.21339656,0.1442718,0.18254757,6.406512,-0.0074171834,-0.096525535,0.38425776,-1.5548347,-0.0127121005,4.400546,1
1.1736926,-0.031302445,2.3354597,8.1425295,-0.0074706078,-0.12675008,6.813545,1.2740666,-0.012771349,5.1020293,1
-0.95870703,0.09500084,1.0317831,-2.842251,0.009029131,-0.07685811,-0.88635755,-2.1777024,-0.012767168,-4.4833317,0
-0.34937012,-0.2964145,0.03036898,-2.127755,-0.009572493,-0.104424156,-2.4348056,-2.104136,-0.012722446,-2.6421843,0
0.5554148,0.2795116,0.4129507,0.07879244,-0.010744195,-0.09091911,-3.842747,-1.9872259,-0.012753276,-7.1181507,0
-2.20683,-0.34798652,-1.2427399,-4.5039697,-0.011585496,-0.12428695,-3.8883693,-0.5148376,-0.012740826,-8.571736,0
-3.3373287,-0.97033757,-3.3069975,-3.549692,-0.0074167214,-0.12638876,-5.4980936,0.3934017,-0.012796801,-11.244579,0
-2.9861186,-0.8735896,-1.4486294,-0.2800276,0.01353661,-0.08541624,-10.729915,-2.3122811,-0.01281259,-9.11879,0
-1.8320006,-1.2834011,2.7740433,2.6756563,-0.006654769,-0.1308201,4.9597406,2.7275767,-0.012827966,2.8834658,1
-0.15461768,-0.6175695,1.3309323,-2.1321304,-0.0070056356,-0.12783428,-2.3819616,1.4095055,-0.01276733,-8.839024,0
2.632637,0.847037,3.283566,8.577838,-0.007098913,-0.13148126,7.297775,3.267036,-0.012848938,4.62064,1
-0.94871837,-0.8831068,-2.098771,-5.598616,-0.006419897,-0.118830875,-1.5883771,-0.6530136,-0.012758996,-6.662308,0
-1.0856289,-0.5604933,-0.60804343,-4.698318,-0.007651359,-0.096349925,-2.6919112,-1.7493023,-0.012736993,-1.1458155,0
2.1863368,0.19872326,0.189879,5.860668,-0.0011695512,-0.09297244,2.022198,-1.4310116,-0.012725893,4.733871,1
2.3283112,0.26699772,3.8468337,6.9116,-0.006159991,-0.15193802,7.2470636,1.80887,-0.012827175,6.876967,1
1.4166485,-0.13607655,0.63082576,8.479446,0.018459175,-0.08350727,5.245115,-2.3615804,-0.012791734,5.9992805,1
1.1041344,0.5550175,0.35102874,0.8019864,-0.009197511,-0.13352658,1.3683811,-0.076515585,-0.012793802,6.8504443,1
-1.7136974,-0.5446758,-1.0130365,-5.6473136,-0.008270338,-0.099310376,-4.223063,-1.9626945,-0.012744313,-6.4921174,0
-0.81945854,-0.17336288,-0.6545342,-4.9380546,-0.006836783,-0.103876464,-3.6462402,-1.60541,-0.0127271805,-4.7819514,0
1.7403095,0.8977829,2.9870372,4.225912,-0.009895677,-0.15643007,3.1829035,0.0264698,-0.01279988,6.900684,1
0.09426566,-0.74421775,0.40186775,5.239891,-0.007901559,-0.12446748,3.1963694,-0.34327927,-0.012748824,-0.4140396,1
-1.7964349,-0.26554266,-2.9029782,-2.686594,-0.009180637,-0.14110495,-7.242948,0.75404894,-0.012790352,-6.3077846,0
-1.5283664,-1.707512,-1.2469783,-3.3648875,-0.005332105,-0.1304817,-5.0742736,2.4940658,-0.012804514,-8.888887,0
-1.6424145,-0.8496083,-1.4927449,-4.606592,-0.0036614724,-0.10673997,-1.5432622,-1.7037185,-0.012731595,-4.736901,0
-1.9113075,-0.7522891,-0.4485139,-2.974501,-0.004738886,-0.09540886,-3.0863483,-1.353104,-0.012726115,-7.505947,0
-0.44200698,-0.5753981,0.49567884,-5.3358064,-0.007652916,-0.12137762,-1.9988093,-1.3781971,-0.012739569,-4.562584,0
-0.8499702,-0.51247936,-3.552327,-3.0223827,-0.008833136,-0.13725153,-3.8823407,2.7818675,-0.012801427,-6.913092,0
-0.47727188,-0.5477611,0.60205305,2.232007,-0.0066853017,-0.098117,0.44576618,-2.2028565,-0.0127368495,4.2779603,1
-0.10821344,-0.37336797,1.9012647,-0.83958775,-0.0069855526,-0.13384815,0.14530598,1.1174408,-0.012812907,-3.1764934,0
0.92838335,0.035614498,0.09613622,-1.2152667,-0.0031325743,-0.086887054,-2.7623134,-0.38352814,-0.01278536,-2.906666,0
